Customer_id,Children,Age,Income,Marital,Gender,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn
E620176,0,48,28837,Married,Male,Mailed Check,71,263,6517,No
N523061,5,68,7228,Widowed,Female,Bank Transfer(automatic),66,192,5714,No
B713028,1,34,52252,Divorced,Female,Credit Card (automatic),63,210,6175,No
T09250,1,88,22324,Divorced,Male,Electronic Check,60,185,5329,No
K453467,3,28,35300,Married,Female,Credit Card (automatic),61,200,6155,No
D01059,1,28,158549,Never Married,Female,Bank Transfer(automatic),63,165,5677,No
X295143,3,28,15536,Separated,Male,Credit Card (automatic),63,170,5626,No
Z41986,3,23,66034,Divorced,Female,Mailed Check,70,162,6637,No
C913229,1,77,24997,Never Married,Male,Bank Transfer(automatic),40,112,3347,No
I677834,0,23,49373,Widowed,Female,Electronic Check,67,160,6234,No
A420422,1,56,13031,Widowed,Female,Electronic Check,56,175,5076,No
Q820393,1,82,83813,Separated,Male,Electronic Check,40,195,3573,No
P342661,3,81,19645,Divorced,Male,Electronic Check,70,105,5934,No
U454955,1,44,79943,Widowed,Male,Electronic Check,67,107,6077,No
H593898,3,21,80493,Widowed,Male,Credit Card (automatic),64,162,5809,No
D292409,1,74,125569,Widowed,Female,Credit Card (automatic),51,203,4740,No
D46478,1,85,23206,Separated,Male,Mailed Check,56,142,5292,No
L174354,1,61,50335,Married,Male,Mailed Check,72,140,6619,No
I08065,0,39,69555,Widowed,Female,Electronic Check,67,127,6099,No
B371130,1,32,39799,Never Married,Female,Bank Transfer(automatic),64,185,5731,No
T268070,4,56,11346,Married,Male,Electronic Check,66,162,6262,No
E387250,0,59,19225,Separated,Female,Mailed Check,65,95,5758,No
S788823,1,80,14175,Widowed,Female,Electronic Check,64,165,5895,No
E709997,3,68,72757,Separated,Female,Electronic Check,63,243,5728,No
Q624270,1,48,25866,Widowed,Male,Credit Card (automatic),67,275,6308,No
I299891,1,55,77382,Married,Male,Mailed Check,49,128,4355,No
V418789,8,38,65842,Never Married,Female,Electronic Check,49,130,4945,No
D501659,0,86,128999,Divorced,Female,Electronic Check,57,162,4781,No
T948793,4,69,256998,Married,Female,Bank Transfer(automatic),71,175,6344,No
N315696,0,31,42413,Married,Female,Electronic Check,53,147,4615,No
C79053,2,24,147889,Separated,Female,Electronic Check,71,105,6025,No
J158737,1,77,41646,Separated,Male,Credit Card (automatic),71,150,6498,No
C454715,2,70,67156,Married,Male,Bank Transfer(automatic),46,205,4168,No
W142484,1,32,125034,Married,Male,Credit Card (automatic),57,170,5056,No
Y53879,2,36,23826,Married,Female,Electronic Check,57,192,4972,No
Q795879,4,46,56538,Divorced,Male,Credit Card (automatic),46,160,4117,No
R38090,2,53,24311,Married,Female,Bank Transfer(automatic),49,245,4760,No
V77948,1,88,33218,Separated,Female,Credit Card (automatic),62,127,5133,No
W597851,1,46,32704,Never Married,Female,Mailed Check,58,172,5085,No
C973588,0,77,30155,Separated,Male,Credit Card (automatic),47,150,4480,No
O911146,4,54,34134,Separated,Male,Electronic Check,60,215,5550,No
S471248,0,85,61526,Divorced,Female,Electronic Check,69,210,6072,No
W247162,1,44,83676,Divorced,Female,Credit Card (automatic),56,288,5345,No
B619070,0,19,48293,Separated,Male,Bank Transfer(automatic),55,140,4957,No
O955596,3,70,13234,Separated,Female,Electronic Check,61,233,6003,No
V650308,2,65,55821,Divorced,Male,Mailed Check,68,160,5894,No
P677744,0,65,62475,Widowed,Male,Electronic Check,53,120,4934,No
A874816,0,48,27066,Divorced,Female,Bank Transfer(automatic),49,208,4443,No
H969768,1,82,31024,Never Married,Male,Electronic Check,52,150,4957,No
W131371,0,30,57146,Widowed,Female,Electronic Check,71,152,6707,No
H497688,1,53,22280,Never Married,Female,Electronic Check,53,225,5386,No
S32894,4,82,26418,Married,Male,Electronic Check,65,160,5662,No
Q563541,7,18,42842,Separated,Male,Mailed Check,59,220,5748,No
V217092,3,80,22721,Separated,Female,Electronic Check,59,182,5088,No
L565413,4,24,87926,Never Married,Male,Bank Transfer(automatic),57,172,5285,No
B492262,1,53,90748,Married,Male,Mailed Check,53,130,5102,No
Y89975,3,88,41902,Widowed,Male,Credit Card (automatic),58,115,4881,No
F880256,0,52,71957,Never Married,Female,Mailed Check,64,162,5612,No
L947354,3,75,32341,Separated,Female,Bank Transfer(automatic),57,135,4796,No
G557255,1,37,11793,Widowed,Female,Mailed Check,55,165,5390,No
E136064,3,30,78411,Separated,Female,Bank Transfer(automatic),50,130,4985,No
Y199742,0,60,18612,Married,Female,Credit Card (automatic),52,105,4301,No
D77080,3,81,61043,Married,Female,Electronic Check,61,160,5646,No
O264379,2,78,33654,Married,Female,Mailed Check,67,160,5615,No
X423883,1,63,85695,Separated,Female,Electronic Check,53,162,5089,No
N602492,1,74,30439,Divorced,Male,Electronic Check,59,130,5525,No
F442521,2,52,5664,Widowed,Male,Electronic Check,72,207,6486,No
P141322,0,26,30136,Divorced,Female,Electronic Check,55,180,4799,No
T739616,4,66,98836,Married,Female,Mailed Check,44,220,4203,No
B538877,3,74,11370,Married,Female,Bank Transfer(automatic),71,198,6338,No
F393894,2,47,35477,Widowed,Female,Bank Transfer(automatic),68,162,5924,No
L659263,1,83,50518,Separated,Female,Bank Transfer(automatic),66,133,5660,No
D320942,0,50,36069,Widowed,Male,Mailed Check,62,140,5814,No
Z842961,1,82,87408,Never Married,Female,Credit Card (automatic),69,192,5890,No
N202401,1,75,31186,Separated,Male,Electronic Check,60,167,5736,No
H962925,5,54,75034,Never Married,Female,Mailed Check,57,130,5195,No
Z112130,4,33,13633,Never Married,Female,Credit Card (automatic),68,137,6230,No
Z498147,1,89,25485,Married,Male,Credit Card (automatic),66,150,5600,No
O791333,3,49,49708,Separated,Female,Credit Card (automatic),51,235,4951,No
G20890,2,70,29843,Widowed,Male,Credit Card (automatic),59,165,5651,No
Z282127,1,73,55112,Widowed,Female,Electronic Check,62,185,5398,No
X801505,2,35,163082,Separated,Female,Bank Transfer(automatic),59,182,5194,No
V615120,7,47,33242,Widowed,Female,Electronic Check,66,233,6579,No
F963099,0,24,50543,Never Married,Male,Bank Transfer(automatic),54,145,4643,No
T543193,2,65,31206,Divorced,Female,Mailed Check,68,150,5897,No
X60813,5,48,45157,Widowed,Female,Credit Card (automatic),67,243,6176,Yes
Y724513,4,63,32526,Never Married,Male,Credit Card (automatic),66,275,6278,Yes
Q940232,7,25,48300,Never Married,Female,Electronic Check,70,202,6340,No
A978012,3,37,7312,Divorced,Male,Bank Transfer(automatic),61,127,5423,No
W60561,0,49,63536,Married,Female,Credit Card (automatic),58,137,5318,No
P930411,2,88,72518,Married,Female,Electronic Check,53,175,4697,No
G837666,3,42,15550,Never Married,Female,Electronic Check,71,130,6181,No
H457208,5,32,41512,Separated,Female,Mailed Check,70,180,6154,No
M890549,0,35,16491,Separated,Female,Mailed Check,53,197,5180,No
Z157225,6,64,19399,Married,Male,Electronic Check,51,147,4610,No
Y408921,0,26,13392,Widowed,Male,Electronic Check,66,275,6247,Yes
N508508,5,67,80593,Widowed,Male,Electronic Check,68,118,5970,No
G610690,4,68,173978,Divorced,Male,Electronic Check,67,223,6606,Yes
Z122411,0,63,14944,Separated,Female,Bank Transfer(automatic),63,170,5342,No
E563177,0,20,50416,Widowed,Male,Bank Transfer(automatic),63,147,5518,No
H126929,0,20,20825,Widowed,Male,Electronic Check,61,220,6004,No
U172635,6,21,49241,Divorced,Male,Credit Card (automatic),66,172,6484,No
T885359,3,75,18517,Never Married,Female,Electronic Check,70,150,6417,No
M384015,0,45,35183,Widowed,Male,Mailed Check,56,217,5099,No
T590399,4,84,53088,Never Married,Female,Credit Card (automatic),62,140,5748,No
Y236434,0,53,18544,Divorced,Male,Electronic Check,63,187,6069,No
B250093,0,81,16887,Married,Female,Bank Transfer(automatic),65,215,5515,No
Q18721,1,47,95706,Divorced,Male,Mailed Check,53,142,5170,No
P214554,0,77,34843,Separated,Male,Credit Card (automatic),58,205,5089,No
U350920,3,82,23936,Separated,Male,Electronic Check,59,162,5558,No
U721721,3,42,9922,Divorced,Male,Mailed Check,62,160,5548,No
K255778,1,69,40374,Separated,Male,Credit Card (automatic),51,150,4458,No
T849288,2,47,73917,Widowed,Female,Mailed Check,64,205,5756,No
L556964,5,24,9398,Separated,Male,Credit Card (automatic),46,140,4679,No
I459228,0,50,45418,Never Married,Female,Credit Card (automatic),58,180,4987,No
I895720,2,60,12535,Never Married,Female,Electronic Check,67,197,5933,No
U840079,3,46,48719,Widowed,Female,Electronic Check,70,223,6433,No
Z749357,0,80,20539,Divorced,Male,Electronic Check,51,220,4657,No
X915412,1,74,47566,Widowed,Female,Mailed Check,68,147,6074,No
E782376,1,22,12779,Widowed,Male,Credit Card (automatic),59,207,5407,No
A553843,0,51,17235,Widowed,Male,Mailed Check,62,170,5432,No
E96218,0,57,50947,Never Married,Female,Bank Transfer(automatic),53,248,5419,Yes
N621695,0,39,84294,Separated,Female,Credit Card (automatic),68,255,6305,No
V52316,2,76,51864,Never Married,Female,Mailed Check,56,208,5006,No
M492061,1,27,22113,Married,Male,Credit Card (automatic),54,138,4788,No
H942511,2,61,82072,Separated,Female,Electronic Check,58,163,5101,No
E159151,0,24,26287,Never Married,Male,Mailed Check,64,253,5979,No
X823269,3,49,92970,Separated,Male,Electronic Check,59,117,5148,No
I983678,1,57,58610,Widowed,Male,Credit Card (automatic),67,147,5713,No
P376206,0,46,37066,Widowed,Male,Bank Transfer(automatic),71,172,6645,No
U829331,1,68,14442,Divorced,Male,Electronic Check,56,220,5148,No
E926112,4,44,28619,Widowed,Female,Mailed Check,59,127,5163,No
A643000,2,38,84731,Separated,Male,Bank Transfer(automatic),69,147,6325,No
B20759,3,23,68281,Widowed,Male,Electronic Check,60,163,5426,No
E379654,1,25,15959,Divorced,Male,Mailed Check,49,162,4763,No
O341537,3,48,14981,Never Married,Male,Mailed Check,59,188,5833,No
Q326191,0,40,17597,Divorced,Female,Electronic Check,55,147,4768,No
O329801,4,59,19607,Separated,Male,Electronic Check,52,198,4928,No
M517236,3,21,20977,Separated,Male,Bank Transfer(automatic),68,180,6075,No
O877559,4,47,57305,Widowed,Female,Electronic Check,69,145,5837,No
J869207,0,51,81195,Widowed,Male,Credit Card (automatic),70,175,6193,No
R640991,6,51,19120,Never Married,Female,Bank Transfer(automatic),65,220,6055,No
H375394,4,20,146720,Married,Female,Credit Card (automatic),64,255,6512,No
E827525,1,35,58175,Widowed,Male,Mailed Check,65,175,5808,No
P560448,1,36,47554,Separated,Female,Electronic Check,44,115,3790,No
K934981,3,77,24189,Never Married,Male,Electronic Check,64,132,6094,No
P230270,0,82,14511,Divorced,Female,Mailed Check,48,200,4761,Yes
P449294,2,51,74772,Never Married,Female,Electronic Check,71,125,5835,No
T374120,8,42,28726,Divorced,Female,Mailed Check,69,278,6706,No
Y599608,4,31,36315,Divorced,Male,Mailed Check,65,172,5801,No
P779168,0,45,17237,Separated,Male,Mailed Check,62,245,5888,No
P720243,2,54,32411,Widowed,Female,Bank Transfer(automatic),60,220,5533,No
V595168,2,79,21407,Never Married,Female,Bank Transfer(automatic),72,195,6565,No
J752284,3,19,25516,Never Married,Female,Credit Card (automatic),69,162,6534,No
O543653,0,31,17153,Married,Male,Bank Transfer(automatic),64,200,6331,No
J342818,1,24,20694,Never Married,Male,Credit Card (automatic),68,202,6071,No
Y249104,1,67,23011,Never Married,Male,Electronic Check,68,185,6412,No
X244616,2,43,25276,Divorced,Male,Mailed Check,59,137,5169,No
F58625,1,89,34596,Divorced,Female,Credit Card (automatic),67,117,5649,No
D753480,4,37,43212,Divorced,Male,Credit Card (automatic),49,205,4549,No
K868042,6,69,63434,Married,Male,Electronic Check,66,145,5720,No
L730499,1,46,1050,Divorced,Male,Mailed Check,61,213,6090,Yes
Z622003,5,30,3048,Widowed,Male,Credit Card (automatic),59,147,5306,No
F619747,0,72,41037,Divorced,Female,Mailed Check,67,150,6082,No
J195170,1,73,14653,Married,Male,Bank Transfer(automatic),70,223,6356,No
W909758,3,75,13363,Married,Male,Electronic Check,67,152,6339,No
H682238,0,74,62603,Never Married,Male,Credit Card (automatic),63,220,5661,No
J22125,3,42,65893,Divorced,Male,Bank Transfer(automatic),51,220,4750,No
R302272,1,85,19430,Married,Male,Bank Transfer(automatic),68,115,6075,No
U208456,1,41,13958,Widowed,Female,Credit Card (automatic),67,258,6283,No
T191927,0,37,4242,Separated,Male,Electronic Check,71,132,6614,No
G671583,1,75,26248,Divorced,Female,Mailed Check,70,157,5757,No
U989317,1,23,35022,Never Married,Female,Credit Card (automatic),67,125,5690,No
G879941,1,60,43231,Widowed,Male,Mailed Check,49,152,4337,No
E231605,0,41,10297,Never Married,Female,Electronic Check,64,147,5433,No
X261372,0,25,43716,Married,Male,Bank Transfer(automatic),64,142,6068,No
D684561,4,34,43342,Divorced,Male,Credit Card (automatic),45,172,4250,No
I383186,0,76,7829,Divorced,Male,Electronic Check,67,125,5951,No
X584915,10,18,40175,Married,Male,Mailed Check,54,240,5395,Yes
G944376,0,84,29511,Separated,Male,Electronic Check,54,160,5056,No
W283898,3,46,82056,Divorced,Male,Mailed Check,37,175,3569,No
X738766,0,25,27474,Never Married,Male,Mailed Check,70,130,6530,No
G198481,0,43,20037,Married,Female,Mailed Check,57,170,4976,No
R02060,0,75,52626,Never Married,Female,Bank Transfer(automatic),69,152,5839,No
Z883605,1,35,123006,Widowed,Female,Mailed Check,38,160,3376,No
L942140,4,41,27818,Divorced,Male,Bank Transfer(automatic),67,160,6335,No
H427572,0,19,23289,Separated,Female,Mailed Check,54,137,4974,No
J968084,1,62,76574,Never Married,Female,Credit Card (automatic),56,175,5360,No
I484414,3,31,13086,Married,Male,Electronic Check,60,245,6197,Yes
I347202,3,82,10480,Divorced,Female,Electronic Check,59,148,5081,No
T629485,4,35,51631,Divorced,Male,Electronic Check,70,233,6536,No
F882723,0,88,46017,Widowed,Male,Mailed Check,71,190,6391,No
Y448055,0,69,4437,Widowed,Female,Bank Transfer(automatic),55,245,5214,Yes
K218096,4,55,117684,Never Married,Male,Electronic Check,50,192,4537,No
M251973,4,44,24201,Divorced,Male,Bank Transfer(automatic),65,170,5815,No
F557338,4,63,21431,Separated,Female,Credit Card (automatic),69,127,5902,No
X162805,4,25,163157,Widowed,Male,Credit Card (automatic),53,163,4959,No
U879145,0,73,24741,Divorced,Male,Electronic Check,43,165,3892,No
O763342,2,42,12110,Never Married,Female,Bank Transfer(automatic),69,130,6374,No
Z480141,2,71,53535,Widowed,Female,Mailed Check,71,275,6499,No
Z110095,3,40,15836,Divorced,Female,Bank Transfer(automatic),50,175,4642,No
D774087,1,78,29515,Married,Female,Bank Transfer(automatic),60,150,5509,No
I12222,1,29,33082,Divorced,Female,Electronic Check,67,130,6235,No
Y870899,2,78,3900,Married,Male,Credit Card (automatic),62,160,5453,No
J622479,0,74,17182,Widowed,Female,Mailed Check,63,160,5465,No
F105245,0,67,15030,Married,Female,Electronic Check,59,125,5222,No
Q917876,1,34,9044,Never Married,Male,Credit Card (automatic),52,150,4663,No
W41017,0,79,56312,Widowed,Male,Bank Transfer(automatic),67,180,5714,No
V777418,2,77,36780,Separated,Female,Electronic Check,71,140,6483,No
A325803,1,68,68399,Separated,Male,Mailed Check,70,137,5874,No
U460373,2,80,65503,Separated,Female,Bank Transfer(automatic),66,160,5740,No
O166280,3,88,5070,Married,Male,Electronic Check,49,205,4374,No
E756084,0,54,40554,Divorced,Female,Electronic Check,67,180,5654,No
U148916,1,76,122765,Never Married,Female,Mailed Check,60,253,5500,Yes
H315988,5,77,74733,Separated,Male,Bank Transfer(automatic),59,225,6079,Yes
I621118,4,27,10046,Never Married,Female,Credit Card (automatic),38,245,4017,No
Z90204,2,76,52888,Married,Female,Credit Card (automatic),72,93,5954,No
B920374,1,23,36380,Separated,Female,Electronic Check,52,140,4708,No
S989250,3,69,34944,Divorced,Male,Mailed Check,69,137,6272,No
Z311558,2,80,15955,Never Married,Male,Bank Transfer(automatic),47,92,4309,No
C290203,3,57,32457,Separated,Female,Credit Card (automatic),37,185,3495,No
E130506,10,55,8937,Divorced,Female,Electronic Check,63,162,6212,No
Q348233,0,57,42113,Divorced,Female,Electronic Check,56,172,5181,No
B15517,0,53,18144,Divorced,Male,Mailed Check,72,233,6595,No
D663524,1,77,13043,Separated,Male,Electronic Check,43,105,3692,No
Z700653,1,73,36813,Never Married,Male,Credit Card (automatic),63,150,5425,No
T647451,2,50,72831,Divorced,Male,Electronic Check,39,245,4421,Yes
L53054,6,84,37630,Separated,Female,Bank Transfer(automatic),56,140,4853,No
U103667,0,44,56378,Married,Female,Electronic Check,56,200,5512,Yes
L702595,3,65,34515,Married,Female,Bank Transfer(automatic),66,147,5641,No
I504473,0,33,35212,Married,Female,Bank Transfer(automatic),65,115,5869,No
U578094,2,50,28213,Widowed,Female,Mailed Check,37,117,3270,No
G412206,8,48,37112,Separated,Female,Mailed Check,65,182,5833,No
P767618,4,69,16125,Widowed,Female,Mailed Check,50,127,4688,No
V125585,4,78,37261,Married,Female,Mailed Check,63,217,5689,No
H10521,0,63,50927,Never Married,Female,Mailed Check,56,268,5646,Yes
V313460,0,22,80295,Widowed,Male,Electronic Check,57,152,5584,No
T509086,4,42,45374,Divorced,Male,Credit Card (automatic),72,162,6754,No
V686523,4,27,33599,Widowed,Male,Credit Card (automatic),68,187,6264,No
S22771,1,41,34754,Never Married,Female,Mailed Check,67,255,6141,No
V334127,4,68,62554,Divorced,Male,Electronic Check,51,235,5313,No
V596931,2,51,3711,Never Married,Male,Mailed Check,65,172,5804,No
Z710444,0,59,46489,Married,Female,Electronic Check,63,197,5570,No
W435309,0,68,54955,Divorced,Female,Electronic Check,67,117,6025,No
W926430,3,23,10626,Never Married,Male,Credit Card (automatic),50,172,4978,No
N171241,0,81,93426,Widowed,Female,Mailed Check,62,162,5631,No
Z867523,6,43,20823,Widowed,Male,Mailed Check,62,275,6055,No
F799896,2,24,73913,Married,Female,Mailed Check,61,170,5431,No
O970720,0,42,25678,Separated,Female,Credit Card (automatic),41,135,3562,No
D87615,8,39,38326,Divorced,Male,Bank Transfer(automatic),71,223,6688,No
M651862,0,82,53715,Widowed,Male,Electronic Check,62,208,5442,No
M429173,1,79,45967,Married,Female,Bank Transfer(automatic),62,275,5694,No
F98604,0,46,94904,Married,Male,Credit Card (automatic),58,180,5087,No
L809272,2,58,22292,Married,Female,Bank Transfer(automatic),61,137,5245,No
J575074,3,55,54271,Widowed,Female,Electronic Check,62,215,5588,No
G954666,3,79,61079,Divorced,Female,Bank Transfer(automatic),70,245,6420,No
V642036,4,23,28614,Never Married,Female,Electronic Check,42,160,3830,No
I951273,1,48,22317,Separated,Male,Electronic Check,70,223,6833,No
V856441,0,89,22524,Widowed,Male,Mailed Check,67,210,5931,No
J586826,3,41,49987,Married,Male,Bank Transfer(automatic),49,235,5205,No
Z784446,0,84,2636,Separated,Female,Credit Card (automatic),51,205,4395,No
